시도,시군구,행정동,행정동코드,인구,남,여,최근증감,면적_km2,인구_0~9,인구_10~19,인구_20~39,인구_40~59,인구_65+,인구_여20~49
서울,구로구,구로제2동,1153053000,21641,10786,10855,-14,1.801,516,1040,5275,6188,6506,3585
서울,구로구,구로제3동,1153054000,22656,11695,10961,-45,1.038,727,1201,8696,6562,4132,5606
서울,구로구,구로제4동,1153055000,17563,8410,9153,-19,0.514,456,684,4688,4867,5262,3343
서울,구로구,구로제5동,1153056000,28476,13867,14609,17,1.018,1313,1276,10045,7896,5915,7073
서울,구로구,가리봉동,1153059500,8855,4894,3961,31,0.406,168,240,3146,2284,2233,1690
서울,구로구,고척제1동,1153072000,26227,13005,13222,4,1.127,1796,1758,8002,7482,5457,5732
서울,구로구,고척제2동,1153073000,24759,12126,12633,-21,0.992,1069,1849,5684,7507,6523,4365
서울,구로구,개봉제1동,1153074000,33189,16371,16818,51,1.121,1869,2075,8688,9680,8142,6441
서울,구로구,개봉제2동,1153075000,29050,13884,15166,13,0.812,1380,1828,7364,8442,7912,5752
서울,구로구,개봉제3동,1153076000,18530,8912,9618,-25,0.844,647,1154,4183,5588,5290,3241
서울,구로구,오류제1동,1153077000,22994,10896,12098,32,0.744,854,1037,8838,5988,4867,6296
서울,구로구,오류제2동,1153078000,35376,16720,18656,-37,3.064,1540,3544,8081,10994,8742,6670
서울,구로구,수궁동,1153079000,21687,10597,11090,13,2.643,843,1630,4950,6547,5736,3806
서울,구로구,항동,1153080000,15946,7680,8266,21,1.427,1794,1864,3622,5439,2397,3665
서울,금천구,가산동,1154551000,25532,13644,11888,14,2.233,558,558,14214,5517,3483,8030
서울,금천구,독산제1동,1154561000,47669,24112,23557,18,1.955,2518,2420,19530,12560,7621,12704
서울,금천구,독산제2동,1154562000,17067,8552,8515,-23,0.613,511,873,4418,4951,4483,3016
서울,금천구,독산제3동,1154563000,22557,11323,11234,-27,0.941,551,995,6662,6229,5939,4291
서울,금천구,독산제4동,1154564000,13779,6895,6884,7,0.617,367,671,3507,3989,3691,2379
서울,금천구,시흥제1동,1154567000,30956,15321,15635,-29,1.47,1099,1869,8624,9003,7673,6052
서울,금천구,시흥제2동,1154568000,19705,9445,10260,-2,1.174,951,1784,4005,6017,5188,3312
서울,금천구,시흥제3동,1154569000,9904,4887,5017,-39,1.329,304,544,2318,2850,2913,1632
서울,금천구,시흥제4동,1154570000,18232,9011,9221,-40,0.767,562,1105,3959,5348,5351,2841
서울,금천구,시흥제5동,1154571000,17102,8459,8643,-31,1.42,555,980,3787,4931,5196,2676
서울,영등포구,영등포본동,1156051500,20241,10376,9865,-41,0.804,975,1029,5685,5869,4929,3969
서울,영등포구,영등포동,1156053500,31197,15754,15443,29,1.409,952,842,17042,7018,3905,10848
서울,영등포구,여의동,1156054000,33980,15914,18066,20,8.168,2230,2883,8413,10840,7182,7445
서울,영등포구,당산제1동,1156055000,21026,10064,10962,-22,0.74,907,871,8720,5368,3876,5945
서울,영등포구,당산제2동,1156056000,36343,16916,19427,-54,1.627,2171,2252,14500,9821,5527,10902
서울,영등포구,도림동,1156058500,17543,8891,8652,-28,0.547,659,782,5882,5005,3896,3957
서울,영등포구,문래동,1156060500,31047,15080,15967,8,1.734,2447,2903,8567,10204,5327,7373
서울,영등포구,양평제1동,1156061000,19453,9224,10229,170,0.86,1204,1125,7976,5589,2846,5904
서울,영등포구,양평제2동,1156062000,22415,10737,11678,11,2.88,1366,1291,9007,6264,3243,6504
서울,영등포구,신길제1동,1156063000,18934,9576,9358,-3,0.808,563,815,7000,5087,4097,4389
서울,영등포구,신길제3동,1156065000,16042,7946,8096,32,0.478,865,1029,4349,4680,3831,3175
서울,영등포구,신길제4동,1156066000,11778,5784,5994,29,0.287,580,792,3021,3583,2820,2314
서울,영등포구,신길제5동,1156067000,9497,4592,4905,9,0.528,543,717,2208,2870,2399,1758
서울,영등포구,신길제6동,1156068000,17698,8544,9154,-8,0.676,760,969,6222,4647,3804,4277
서울,영등포구,신길제7동,1156069000,19341,9545,9796,-41,0.545,1700,1889,5297,6095,3169,4325
서울,영등포구,대림제1동,1156070000,13186,6507,6679,7,0.479,515,676,3375,3731,3726,2320
서울,영등포구,대림제2동,1156071000,11457,5544,5913,-7,0.576,243,442,3576,3052,3177,2319
서울,영등포구,대림제3동,1156072000,20689,10248,10441,-16,0.933,815,969,5674,5717,5563,3774
서울,동작구,노량진제1동,1159051000,33529,17192,16337,-4,1.62,1457,1746,12676,8538,6855,7596
서울,동작구,노량진제2동,1159052000,7615,4063,3552,-64,0.646,93,226,2962,1772,1811,1640
서울,동작구,상도제1동,1159053000,43968,21292,22676,3,1.424,1722,3113,16209,11587,8625,10537
서울,동작구,상도제2동,1159054000,26716,12623,14093,-68,0.773,1738,2050,7820,8273,5128,6356
서울,동작구,상도제3동,1159055000,23331,11008,12323,31,0.67,650,1253,7607,6619,5441,5429
서울,동작구,상도제4동,1159056000,28647,13925,14722,-18,0.964,1193,1657,8858,8417,6317,6297
서울,동작구,흑석동,1159060500,29844,14301,15543,-63,1.717,2090,2314,8044,9437,5843,6432
서울,동작구,사당제1동,1159062000,22100,10624,11476,-47,0.63,483,757,9754,5315,4400,6265
서울,동작구,사당제2동,1159063000,27594,13187,14407,-13,2.732,1481,1752,7511,8422,6554,5844
서울,동작구,사당제3동,1159064000,23223,11188,12035,50,0.89,1482,1516,6279,6843,5441,4972
서울,동작구,사당제4동,1159065000,13549,6452,7097,3,0.425,436,634,4514,3728,3265,3160
서울,동작구,사당제5동,1159065100,13631,6513,7118,-121,0.658,744,833,4374,3984,2777,3241
서울,동작구,대방동,1159066000,33466,15712,17754,-47,1.58,1306,3252,10296,10350,6235,8012
서울,동작구,신대방제1동,1159067000,22795,10912,11883,21,0.681,1118,1977,6381,6954,4757,4919
서울,동작구,신대방제2동,1159068000,21991,10492,11499,9,1.028,1162,1695,7740,6255,4005,5606
서울,관악구,보라매동,1162052500,22892,11157,11735,-21,0.758,633,1200,8104,6068,5312,5320
서울,관악구,청림동,1162054500,14155,6753,7402,0,0.315,862,935,3890,4274,3158,2972
서울,관악구,성현동,1162056500,29398,14131,15267,-17,0.683,1626,2541,7491,9253,6512,5898
서울,관악구,행운동,1162057500,28378,13630,14748,-58,0.72,660,1193,13374,6601,5064,8570
서울,관악구,낙성대동,1162058500,17739,8951,8788,-31,2.331,417,766,10169,3404,2279,5784
서울,관악구,청룡동,1162059500,36060,17257,18803,-9,1.212,824,1450,19421,7429,5446,11917
서울,관악구,은천동,1162060500,31284,15221,16063,-7,0.731,1243,2197,10054,8765,6879,7139
서울,관악구,중앙동,1162061500,15147,7191,7956,-23,0.378,241,510,7920,3105,2709,4971
서울,관악구,인헌동,1162062500,24971,12049,12922,-59,0.703,590,1134,10686,6143,4802,6776
서울,관악구,남현동,1162063000,17157,8282,8875,-49,4.215,559,698,7047,4253,3422,4534
서울,관악구,서원동,1162064500,22797,11993,10804,19,0.628,371,672,11410,5127,3912,6166
서울,관악구,신원동,1162065500,17153,8744,8409,-27,0.574,257,619,7354,4132,3690,4221
서울,관악구,서림동,1162066500,23572,13184,10388,2,0.759,462,915,10605,5945,4311,5470
서울,관악구,신사동,1162068500,22073,10950,11123,6,0.603,352,844,10225,5142,4127,6171
서울,관악구,신림동,1162069500,23533,12743,10790,48,0.505,196,449,15512,4317,2222,8131
서울,관악구,난향동,1162071500,14266,6941,7325,-38,0.796,672,1295,2955,4930,3310,2561
서울,관악구,조원동,1162072500,19910,9854,10056,17,0.645,723,721,9075,4672,3574,5743
서울,관악구,대학동,1162073500,25069,15374,9695,-24,8.452,449,911,12067,6619,3674,5481
서울,관악구,삼성동,1162074500,19909,9842,10067,-3,2.577,608,1004,4135,5780,6432,3003
서울,관악구,미성동,1162076500,28303,13839,14464,-35,1.334,971,1859,7818,8179,7209,5640
서울,관악구,난곡동,1162077500,24031,11946,12085,-48,1.01,605,1363,6423,6902,6480,4366
서울,서초구,서초1동,1165051000,20034,9588,10446,36,1.365,925,1741,5847,6630,3655,4825
서울,서초구,서초2동,1165052000,24832,11652,13180,-15,1.229,1745,2473,7884,8165,3478,6895
서울,서초구,서초3동,1165053000,32113,15115,16998,29,2.996,1378,2616,10431,9890,5857,8297
서울,서초구,서초4동,1165053100,29962,14573,15389,-12,0.872,2101,4088,6204,10846,4955,6284
서울,서초구,잠원동,1165054000,34069,16399,17670,-51,1.829,2585,4184,8077,12430,5283,7601
서울,서초구,반포본동,1165055000,204,97,107,0,1.041,286,358,515,911,396,511
서울,서초구,반포1동,1165056000,33083,16183,16900,-38,1.005,2486,4283,7984,12169,4633,7899
서울,서초구,반포2동,1165057000,26533,12528,14005,23,1.182,2381,4204,4768,9672,4084,5446
서울,서초구,반포3동,1165058000,23580,11194,12386,7,1.303,1685,3065,5043,8606,3765,4908
서울,서초구,반포4동,1165058100,17878,8315,9563,-27,1.451,1287,1987,3960,6103,3340,3895
서울,서초구,방배본동,1165059000,19822,9097,10725,-12,0.656,1032,2479,4529,6783,3630,4275
서울,서초구,방배1동,1165060000,16309,7596,8713,5,0.695,780,1402,4581,5178,3465,3863
서울,서초구,방배2동,1165061000,17377,8080,9297,-28,1.925,769,1421,4627,5244,4095,3722
서울,서초구,방배3동,1165062000,15372,7282,8090,10,2.4,920,1651,3303,5007,3388,3051
서울,서초구,방배4동,1165062100,25660,11691,13969,14,0.937,1529,2965,6471,8864,4388,6072
서울,서초구,양재1동,1165065100,40218,18960,21258,-50,5.71,2322,3891,10107,12512,8735,8455
서울,서초구,양재2동,1165065200,20774,10384,10390,6,7.396,859,1308,6987,6445,3712,4939
서울,서초구,내곡동,1165066000,16563,7928,8635,0,13.074,1147,1710,3536,5118,3971,3262
서울,강남구,신사동,1168051000,14969,6998,7971,-16,1.733,751,1432,3584,4925,3298,3170
서울,강남구,논현1동,1168052100,20589,9740,10849,-107,1.24,475,822,8422,6435,3339,6333
서울,강남구,논현2동,1168053100,20085,9341,10744,13,1.433,765,1207,6721,6783,3470,5615
서울,강남구,압구정동,1168054500,25429,11802,13627,0,2.326,1643,2717,5156,8417,5698,5060
서울,강남구,청담동,1168056500,26344,12292,14052,89,2.364,1588,2460,6767,9017,4984,6324
서울,강남구,삼성1동,1168058000,12752,6194,6558,25,1.915,646,1114,3229,4082,2725,2661
서울,강남구,삼성2동,1168059000,30171,14353,15818,-18,1.252,1644,3418,8120,11089,4424,7602
서울,강남구,대치1동,1168060000,23509,11813,11696,2,0.804,1306,5291,3328,9447,3098,4637
서울,강남구,대치2동,1168061000,38227,19415,18812,-5,2.05,2087,7044,6501,14204,6420,7491
서울,강남구,대치4동,1168063000,18018,8594,9424,23,0.7,507,2136,5774,6510,2370,4815
서울,강남구,역삼1동,1168064000,34228,16744,17484,23,2.355,750,1358,15636,10788,4267,11373
서울,강남구,역삼2동,1168065000,35942,16700,19242,24,1.118,1731,5720,8618,14227,4219,9106
서울,강남구,도곡1동,1168065500,20764,9733,11031,4,1.005,1316,2523,5117,6984,3580,4739
서울,강남구,도곡2동,1168065600,31502,14504,16998,-79,1.026,2027,4509,5764,10914,5734,6475
서울,강남구,개포1동,1168066000,26479,12745,13734,-8,1.732,2166,3703,4989,9248,4649,5373
서울,강남구,개포2동,1168067000,40040,19386,20654,45,1.579,3620,5128,9436,13740,5873,8947
서울,강남구,개포3동,1168067500,15404,7387,8017,-61,1.029,889,1611,3454,4831,3805,3184
서울,강남구,개포4동,1168069000,22999,11047,11952,11,1.576,1430,2098,5983,7504,4292,4983
서울,강남구,세곡동,1168070000,45640,21317,24323,-38,5.883,3162,4941,12266,14147,8473,10772
서울,강남구,일원본동,1168072000,22246,10988,11258,-13,2.414,1511,3210,4432,7698,4066,4539
서울,강남구,일원1동,1168073000,14039,6698,7341,-32,0.941,461,881,3819,3837,3910,2904
서울,강남구,수서동,1168075000,13454,6027,7427,-14,1.616,515,442,2735,3058,5559,2122
서울,송파구,풍납1동,1171051000,10596,5181,5415,5,1.053,400,585,2500,3051,3075,1853
서울,송파구,풍납2동,1171052000,22954,10816,12138,15,1.983,1323,1742,6850,6844,4730,5508
서울,송파구,거여1동,1171053100,11770,5779,5991,32,0.504,394,719,2979,3520,3127,2151
서울,송파구,거여2동,1171053200,22906,11032,11874,-3,0.503,1406,1701,5493,7171,5372,4467
서울,송파구,마천1동,1171054000,15079,7664,7415,22,0.517,483,1065,3176,4470,4422,2307
서울,송파구,마천2동,1171055000,16863,8567,8296,-67,0.953,458,908,3593,4985,5181,2491
서울,송파구,방이1동,1171056100,14748,7061,7687,-61,0.583,767,1417,3851,4705,2843,3175
서울,송파구,방이2동,1171056200,26301,11793,14508,-18,0.764,764,1067,11627,7070,4371,8705
서울,송파구,오륜동,1171056600,17369,8558,8811,-19,3.122,1065,2417,3179,5733,3659,3296
서울,송파구,오금동,1171057000,36911,17799,19112,26,1.725,1946,3061,9051,11433,8345,7196
서울,송파구,송파1동,1171058000,22839,10520,12319,3,0.693,832,1074,9118,6225,4164,6598
서울,송파구,송파2동,1171059000,17616,8459,9157,-546,0.596,1126,1734,4377,5368,3141,3793
서울,송파구,석촌동,1171060000,29872,14068,15804,-76,0.928,950,1461,11343,8644,5542,8266
서울,송파구,삼전동,1171061000,28062,13123,14939,-45,0.986,844,1640,10572,8431,4868,7881
서울,송파구,가락본동,1171062000,24530,12136,12394,24,1.045,1225,1472,7588,7343,4928,5394
서울,송파구,가락1동,1171063100,27053,13004,14049,16,1.361,2747,3135,6124,8812,4661,6095
서울,송파구,가락2동,1171063200,28431,13871,14560,69,0.937,1707,2845,7450,9010,4959,6099
서울,송파구,문정1동,1171064100,19611,9605,10006,-17,0.664,1012,1334,6242,5512,3951,4484
서울,송파구,문정2동,1171064200,28548,13068,15480,-23,2.346,1280,1511,11311,8096,4823,8971
서울,송파구,장지동,1171064600,30689,14680,16009,54,1.215,2206,2404,8560,9196,6085,6659
서울,송파구,위례동,1171064700,44859,21767,23092,12,2.595,5221,6799,10093,15761,4739,10180
서울,송파구,잠실본동,1171065000,26925,12734,14191,-108,1.135,796,1381,10778,7684,4561,7760
서울,송파구,잠실2동,1171067000,34460,16470,17990,-54,2.863,2960,5661,6264,13626,4436,7742
서울,송파구,잠실3동,1171068000,33358,15762,17596,14,1.507,2233,4245,6337,11549,6947,6619
서울,송파구,잠실4동,1171069000,32554,15661,16893,497,0.836,3347,3897,7124,11344,5414,7190
서울,송파구,잠실6동,1171071000,16060,7582,8478,-3,1.392,1132,1732,3413,5317,3385,3331
서울,송파구,잠실7동,1171072000,9294,4321,4973,4,0.677,491,851,1874,2785,2494,1708
서울,강동구,강일동,1174051500,34223,16353,17870,4,2.177,2797,3752,7342,10706,7278,6635
서울,강동구,상일제1동,1174052500,38853,19044,19809,22,1.772,3768,5569,7359,13731,6213,8107
서울,강동구,상일제2동,1174052600,13130,6136,6994,-17,1.08,1077,1601,3232,4112,2323,2852
서울,강동구,명일제1동,1174053000,24707,12101,12606,-2,0.618,1915,2308,5852,7923,5167,5093
서울,강동구,명일제2동,1174054000,16804,8181,8623,16,0.933,843,2425,3644,5568,3323,3517
서울,강동구,고덕제1동,1174055000,23603,12144,11459,-12,1.518,1764,4198,3926,8796,3562,4736
서울,강동구,고덕제2동,1174056000,26176,12982,13194,28,2.496,2489,3182,6094,8862,4139,5832
서울,강동구,암사제1동,1174057000,32502,15993,16509,-25,0.727,1392,2165,8274,10111,7788,6311
서울,강동구,암사제2동,1174058000,14472,7027,7445,45,2.43,995,914,4299,4379,2969,3272
서울,강동구,암사제3동,1174059000,16821,8137,8684,-33,1.789,1272,2009,3499,5613,3384,3424
서울,강동구,천호제1동,1174060000,23858,11662,12196,-209,0.682,775,1313,6292,7007,6345,4545
서울,강동구,천호제2동,1174061000,36019,17456,18563,38,1.819,1549,1724,11583,10549,7768,8542
서울,강동구,천호제3동,1174062000,27670,13189,14481,62,0.536,1030,1145,10042,7609,5970,7260
서울,강동구,성내제1동,1174064000,18834,8988,9846,7,0.658,1079,1443,5274,5883,3839,4261
서울,강동구,성내제2동,1174065000,23832,11485,12347,-58,0.623,800,1048,8392,6421,5374,5977
서울,강동구,성내제3동,1174066000,21516,10430,11086,8,0.639,798,1379,6148,6651,4856,4543
서울,강동구,길동,1174068500,47898,23185,24713,-18,1.593,1998,2625,14303,13834,10662,10710
서울,강동구,둔촌제1동,1174069000,32933,16169,16764,95,0.892,3481,3361,8052,10985,5115,7603
서울,강동구,둔촌제2동,1174070000,25160,12296,12864,2,1.586,1537,1881,6852,7480,5468,5302
부산,중구,중앙동,2611051000,3131,1465,1666,-3,0.722,30,52,1674,691,534,1129
부산,중구,동광동,2611052000,2252,1162,1090,-6,0.157,38,80,330,583,990,230
부산,중구,대청동,2611053000,5463,2602,2861,4,0.35,68,231,1272,1460,1918,911
부산,중구,보수동,2611054500,9750,4583,5167,-24,0.416,177,454,2356,2527,3307,1644
부산,중구,부평동,2611056000,3972,1913,2059,-1,0.223,50,148,689,1073,1620,494
부산,중구,광복동,2611057000,837,414,423,-7,0.219,20,40,109,230,340,105
부산,중구,남포동,2611058000,738,436,302,-5,0.224,2,14,63,186,366,43
부산,중구,영주제1동,2611059000,4185,2146,2039,3,0.188,83,161,1207,1158,1255,737
부산,중구,영주제2동,2611060000,5978,2859,3119,-30,0.457,111,298,869,1651,2416,681
부산,서구,동대신제1동,2614051000,4996,2405,2591,-14,0.209,233,328,983,1440,1582,807
부산,서구,동대신제2동,2614052000,6144,2937,3207,-22,0.465,108,368,940,1705,2430,753
부산,서구,동대신제3동,2614053000,6911,3188,3723,10,1.264,213,492,1627,1955,2138,1303
부산,서구,서대신제1동,2614054000,14452,6789,7663,0,0.631,908,1361,3114,4483,3571,2802
부산,서구,서대신제3동,2614056000,7148,3295,3853,-22,0.749,316,732,1319,2253,1937,1227
부산,서구,서대신제4동,2614057000,6798,3259,3539,-13,3.88,313,743,1230,2089,1822,1124
부산,서구,부민동,2614059000,7272,3413,3859,2,0.424,246,601,2229,1898,1814,1628
부산,서구,아미동,2614061500,5993,2938,3055,3,0.672,103,139,1316,1341,2555,884
부산,서구,초장동,2614063000,3444,1740,1704,-25,0.456,39,125,440,861,1604,325
부산,서구,충무동,2614064000,9242,4431,4811,6,0.37,287,491,2033,2534,3039,1536
부산,서구,남부민제1동,2614065000,4128,2037,2091,-17,0.5,66,124,562,1043,1840,444
부산,서구,남부민제2동,2614066000,7183,3529,3654,-23,0.6,122,305,934,1877,3203,697
부산,서구,암남동,2614068000,17505,8446,9059,11,3.768,935,1248,3666,5122,4895,2917
부산,동구,초량제1동,2617051000,4808,2435,2373,4,0.258,72,233,1256,1346,1480,855
부산,동구,초량제2동,2617052000,4877,2422,2455,-13,0.357,64,202,775,1358,2005,584
부산,동구,초량제3동,2617053000,13030,6218,6812,92,1.259,981,991,3991,4112,2157,3301
부산,동구,초량제6동,2617055000,4802,2322,2480,-25,1.241,73,248,682,1287,2039,522
부산,동구,수정제1동,2617056000,3931,1937,1994,-7,0.197,104,287,801,1198,1264,598
부산,동구,수정제2동,2617057000,8546,4052,4494,-37,0.895,264,415,1618,2299,3163,1233
부산,동구,수정제4동,2617059000,3177,1559,1618,-3,0.74,50,110,422,838,1480,285
부산,동구,수정제5동,2617060000,4384,2095,2289,-7,0.697,43,220,588,1165,1948,438
부산,동구,좌천동,2617064500,10589,5066,5523,-18,0.578,339,500,2108,2905,3714,1577
부산,동구,범일제1동,2617065000,10128,4904,5224,-41,1.103,190,419,1749,2596,4142,1275
부산,동구,범일제2동,2617066000,6114,3076,3038,-2,0.883,190,300,1624,1843,1625,1211
부산,동구,범일제5동,2617068000,8968,4422,4546,-21,1.264,967,542,2656,2679,1620,2004
부산,영도구,남항동,2620053000,9758,4857,4901,-14,0.775,210,448,1586,2671,3879,1220
부산,영도구,영선제1동,2620054000,3514,1663,1851,5,0.181,101,210,526,899,1440,424
부산,영도구,영선제2동,2620055000,6924,3348,3576,-33,0.788,179,431,1016,1837,2714,808
부산,영도구,신선동,2620058500,6374,3136,3238,-23,1.077,94,242,760,1632,3006,575
